taxi_id_a,taxi_id_b,first_met_at
20000460,20000623,2013-07-04 15:56:20
20000281,20000327,2013-07-04 15:56:51
20000049,20000452,2013-07-04 15:57:02
20000123,20000542,2013-07-04 15:58:37
20000077,20000159,2013-07-04 15:58:57
20000051,20000101,2013-07-04 16:05:37
20000249,20000347,2013-07-04 16:07:14
20000123,20000680,2013-07-04 16:07:52
20000388,20000680,2013-07-04 16:14:17
20000008,20000189,2013-07-04 16:21:55
20000094,20000409,2013-07-04 16:30:32
20000330,20000446,2013-07-04 16:32:21
20000370,20000440,2013-07-04 16:32:24
20000100,20000395,2013-07-04 16:35:22
20000446,20000693,2013-07-04 16:38:06
20000012,20000180,2013-07-04 16:51:03
20000014,20000120,2013-07-04 16:52:29
20000159,20000525,2013-07-04 17:00:27
20000258,20000386,2013-07-04 17:06:10
20000086,20000326,2013-07-04 17:06:49
20000506,20000588,2013-07-04 17:15:29
20000008,20000513,2013-07-04 17:20:43
20000315,20000617,2013-07-04 17:21:37
20000184,20000524,2013-07-04 17:43:13
20000138,20000142,2013-07-04 17:55:10
20000273,20000482,2013-07-04 18:05:45
20000502,20000687,2013-07-04 18:09:45
20000160,20000239,2013-07-04 18:10:18
20000273,20000561,2013-07-04 18:16:48
20000051,20000273,2013-07-04 18:17:49
20000250,20000273,2013-07-04 18:20:34
20000561,20000680,2013-07-04 18:21:44
20000148,20000190,2013-07-04 18:22:15
20000190,20000268,2013-07-04 18:25:30
20000190,20000517,2013-07-04 18:26:26
20000188,20000297,2013-07-04 18:44:52
20000001,20000297,2013-07-04 18:52:22
20000315,20000341,2013-07-04 18:52:29
20000179,20000621,2013-07-04 18:55:46
20000005,20000367,2013-07-04 18:59:23
20000030,20000625,2013-07-04 19:29:35
20000483,20000577,2013-07-04 19:45:42
20000576,20000688,2013-07-04 20:04:44
20000111,20000463,2013-07-04 20:07:17
20000129,20000542,2013-07-04 20:08:13
20000038,20000129,2013-07-04 20:08:38
20000074,20000454,2013-07-04 20:18:29
20000160,20000356,2013-07-04 20:22:43
20000154,20000900,2013-07-04 21:17:11
20000111,20000626,2013-07-04 21:20:19
20000524,20000595,2013-07-04 21:21:35
20000370,20000632,2013-07-04 21:33:38
20000231,20000601,2013-07-04 21:47:13
20000297,20000617,2013-07-04 21:56:11
20000235,20000904,2013-07-04 21:57:10
20000419,20000904,2013-07-04 21:57:59
20000419,20000624,2013-07-04 21:58:48
20000009,20000624,2013-07-04 22:01:36
20000256,20000672,2013-07-04 22:15:16
20000108,20000231,2013-07-04 22:16:40
20000554,20000624,2013-07-04 22:32:39
20000157,20000347,2013-07-04 22:46:16
20000022,20000395,2013-07-04 23:10:20
20000108,20000520,2013-07-04 23:13:50
20000012,20000305,2013-07-04 23:15:19
20000307,20000662,2013-07-05 00:15:49
20000031,20000612,2013-07-05 00:24:03
20000140,20000633,2013-07-05 00:27:35
20000463,20000577,2013-07-05 00:30:55
20000280,20000483,2013-07-05 00:48:56
20000136,20000561,2013-07-05 01:29:39
20000517,20000600,2013-07-05 04:38:18
20000338,20000685,2013-07-05 05:40:47
20000338,20000901,2013-07-05 05:44:44
20000076,20000424,2013-07-05 05:55:21
20000483,20000506,2013-07-05 06:03:11
20000271,20000304,2013-07-05 06:08:47
20000279,20000640,2013-07-05 07:14:25
20000285,20000663,2013-07-05 07:25:16
20000517,20000588,2013-07-05 07:30:03
20000578,20000658,2013-07-05 07:53:24
20000239,20000409,2013-07-05 08:00:50
20000687,20000901,2013-07-05 08:00:53
20000429,20000431,2013-07-05 08:02:33
20000409,20000577,2013-07-05 08:04:07
20000328,20000360,2013-07-05 08:05:13
20000612,20000684,2013-07-05 08:06:55
20000136,20000612,2013-07-05 08:07:42
20000222,20000658,2013-07-05 08:08:39
20000535,20000674,2013-07-05 08:17:40
20000094,20000606,2013-07-05 08:21:41
20000625,20000662,2013-07-05 08:28:42
20000153,20000674,2013-07-05 08:32:29
20000084,20000663,2013-07-05 08:33:46
20000136,20000144,2013-07-05 08:39:44
20000026,20000153,2013-07-05 08:41:41
20000093,20000432,2013-07-05 08:49:56
20000429,20000443,2013-07-05 08:49:58
20000432,20000576,2013-07-05 08:55:56
20000235,20000678,2013-07-05 08:57:05
20000432,20000678,2013-07-05 08:57:09
20000547,20000618,2013-07-05 09:05:10
20000166,20000589,2013-07-05 09:05:33
20000095,20000488,2013-07-05 09:08:36
20000177,20000686,2013-07-05 09:10:59
20000261,20000562,2013-07-05 09:34:48
20000256,20000261,2013-07-05 09:35:18
20000256,20000467,2013-07-05 09:36:36
20000256,20000503,2013-07-05 09:37:21
20000195,20000343,2013-07-05 09:40:29
20000186,20000518,2013-07-05 09:45:02
20000216,20000596,2013-07-05 09:45:35
20000136,20000330,2013-07-05 09:45:42
20000432,20000589,2013-07-05 09:47:39
20000376,20000432,2013-07-05 09:48:19
20000093,20000320,2013-07-05 09:50:16
20000426,20000460,2013-07-05 09:51:16
20000072,20000084,2013-07-05 09:52:12
20000148,20000349,2013-07-05 09:57:38
20000515,20000615,2013-07-05 10:03:36
20000148,20000675,2013-07-05 10:09:10
20000542,20000594,2013-07-05 10:12:28
20000113,20000504,2013-07-05 10:18:23
20000136,20000206,2013-07-05 10:20:39
20000100,20000116,2013-07-05 10:23:03
20000178,20000904,2013-07-05 10:26:18
20000261,20000455,2013-07-05 10:28:47
20000036,20000576,2013-07-05 10:32:52
20000057,20000664,2013-07-05 10:34:20
20000486,20000595,2013-07-05 10:35:19
20000486,20000674,2013-07-05 10:36:34
20000595,20000674,2013-07-05 10:36:51
20000252,20000436,2013-07-05 10:37:09
20000022,20000460,2013-07-05 10:37:17
20000495,20000674,2013-07-05 10:38:36
20000014,20000084,2013-07-05 10:46:01
20000251,20000663,2013-07-05 10:47:10
20000239,20000565,2013-07-05 10:47:26
20000467,20000668,2013-07-05 10:47:59
20000252,20000565,2013-07-05 10:48:39
20000367,20000668,2013-07-05 10:49:30
20000455,20000497,2013-07-05 10:49:47
20000467,20000625,2013-07-05 10:53:25
20000392,20000410,2013-07-05 10:53:39
20000005,20000281,2013-07-05 10:53:47
20000050,20000904,2013-07-05 11:00:24
20000353,20000464,2013-07-05 11:03:42
20000308,20000626,2013-07-05 11:05:27
20000050,20000676,2013-07-05 11:05:54
20000006,20000249,2013-07-05 11:17:43
20000542,20000608,2013-07-05 11:36:24
20000245,20000288,2013-07-05 11:37:34
20000137,20000686,2013-07-05 11:44:17
20000101,20000578,2013-07-05 11:44:21
20000321,20000594,2013-07-05 11:53:08
20000363,20000508,2013-07-05 12:13:35
20000030,20000472,2013-07-05 12:16:37
20000046,20000487,2013-07-05 12:20:10
20000424,20000487,2013-07-05 12:20:28
20000144,20000345,2013-07-05 12:22:37
20000046,20000216,2013-07-05 12:23:55
20000046,20000325,2013-07-05 12:25:21
20000465,20000620,2013-07-05 12:25:43
20000120,20000138,2013-07-05 12:40:04
20000294,20000367,2013-07-05 12:41:26
20000269,20000586,2013-07-05 12:58:35
20000239,20000297,2013-07-05 13:03:04
20000136,20000486,2013-07-05 13:05:48
20000271,20000653,2013-07-05 13:09:53
20000297,20000367,2013-07-05 13:14:24
20000324,20000633,2013-07-05 13:17:22
20000596,20000668,2013-07-05 13:18:44
20000156,20000363,2013-07-05 13:20:11
20000137,20000565,2013-07-05 13:21:04
20000285,20000480,2013-07-05 13:21:23
20000434,20000664,2013-07-05 13:41:25
20000095,20000285,2013-07-05 13:57:43
20000095,20000633,2013-07-05 13:59:40
20000186,20000252,2013-07-05 14:01:31
20000005,20000391,2013-07-05 14:09:17
20000067,20000305,2013-07-05 14:16:30
20000154,20000321,2013-07-05 14:19:34
20000303,20000653,2013-07-05 14:21:56
20000180,20000547,2013-07-05 14:30:25
20000215,20000600,2013-07-05 14:36:34
20000116,20000178,2013-07-05 14:39:34
20000005,20000054,2013-07-05 14:53:04
20000085,20000163,2013-07-05 15:14:47
20000460,20000602,2013-07-05 15:17:43
20000006,20000419,2013-07-05 15:35:41
20000309,20000634,2013-07-05 15:36:29
20000119,20000395,2013-07-05 15:59:12
20000173,20000297,2013-07-05 15:59:14
20000140,20000589,2013-07-05 16:02:58
20000576,20000589,2013-07-05 16:02:58
20000140,20000576,2013-07-05 16:02:59
20000525,20000576,2013-07-05 16:04:03
20000328,20000687,2013-07-05 16:06:38
20000674,20000687,2013-07-05 16:07:06
20000067,20000674,2013-07-05 16:07:48
20000542,20000674,2013-07-05 16:08:03
20000099,20000668,2013-07-05 16:11:18
20000140,20000330,2013-07-05 16:15:44
20000001,20000116,2013-07-05 16:20:39
20000128,20000617,2013-07-05 16:38:32
20000242,20000612,2013-07-05 16:43:54
20000017,20000649,2013-07-05 16:54:20
20000250,20000451,2013-07-05 16:54:26
20000311,20000450,2013-07-05 16:54:38
20000177,20000668,2013-07-05 16:54:52
20000104,20000601,2013-07-05 16:56:18
20000189,20000664,2013-07-05 16:57:49
20000268,20000625,2013-07-05 17:00:06
20000326,20000904,2013-07-05 17:02:01
20000076,20000506,2013-07-05 17:02:35
20000326,20000649,2013-07-05 17:14:16
20000594,20000632,2013-07-05 17:16:21
20000126,20000640,2013-07-05 17:22:51
20000184,20000206,2013-07-05 17:22:55
20000345,20000518,2013-07-05 17:28:47
20000207,20000591,2013-07-05 17:47:50
20000158,20000625,2013-07-05 17:52:48
20000436,20000502,2013-07-05 17:53:23
20000353,20000452,2013-07-05 17:54:21
20000326,20000458,2013-07-05 18:00:36
20000120,20000460,2013-07-05 18:03:27
20000178,20000527,2013-07-05 18:04:23
20000359,20000640,2013-07-05 18:28:35
20000295,20000476,2013-07-05 18:48:50
20000045,20000235,2013-07-05 18:49:49
20000161,20000243,2013-07-05 18:51:43
20000107,20000136,2013-07-05 18:54:00
20000199,20000674,2013-07-05 18:55:14
20000031,20000651,2013-07-05 18:57:03
20000436,20000607,2013-07-05 19:04:31
20000483,20000588,2013-07-05 19:06:32
20000140,20000367,2013-07-05 19:17:28
20000308,20000561,2013-07-05 19:21:40
20000308,20000430,2013-07-05 19:21:50
20000136,20000542,2013-07-05 19:25:28
20000108,20000458,2013-07-05 19:27:14
20000435,20000506,2013-07-05 19:27:22
20000178,20000577,2013-07-05 19:31:05
20000093,20000136,2013-07-05 19:33:32
20000093,20000454,2013-07-05 19:36:19
20000245,20000297,2013-07-05 19:51:52
20000207,20000430,2013-07-05 19:52:59
20000154,20000524,2013-07-05 20:11:06
20000039,20000657,2013-07-05 20:16:16
20000083,20000518,2013-07-05 20:26:58
20000030,20000255,2013-07-05 20:37:54
20000120,20000395,2013-07-05 20:59:07
20000077,20000231,2013-07-05 21:03:10
20000435,20000548,2013-07-05 21:03:10
20000012,20000675,2013-07-05 21:03:57
20000108,20000351,2013-07-05 21:05:38
20000255,20000351,2013-07-05 21:07:56
20000008,20000672,2013-07-05 21:21:07
20000026,20000520,2013-07-05 21:27:00
20000207,20000561,2013-07-05 21:30:37
20000158,20000509,2013-07-05 21:36:44
20000101,20000601,2013-07-05 21:46:16
20000372,20000570,2013-07-05 21:57:23
20000171,20000344,2013-07-05 21:57:37
20000058,20000900,2013-07-05 22:18:27
20000108,20000640,2013-07-05 22:25:04
20000251,20000453,2013-07-05 22:25:29
20000351,20000463,2013-07-05 22:25:59
20000600,20000665,2013-07-05 22:27:01
20000111,20000678,2013-07-05 22:27:52
20000359,20000570,2013-07-05 22:30:29
20000263,20000594,2013-07-05 22:32:17
20000458,20000667,2013-07-05 22:39:31
20000430,20000651,2013-07-05 22:40:33
20000010,20000334,2013-07-05 22:40:58
20000446,20000574,2013-07-05 22:49:20
20000108,20000161,2013-07-05 22:51:33
20000161,20000446,2013-07-05 22:52:03
20000154,20000561,2013-07-05 22:52:18
20000108,20000303,2013-07-05 22:55:34
20000268,20000303,2013-07-05 22:56:52
20000157,20000359,2013-07-05 22:59:32
20000157,20000517,2013-07-05 23:00:20
20000406,20000467,2013-07-05 23:04:28
20000372,20000387,2013-07-05 23:11:20
20000310,20000678,2013-07-05 23:11:50
20000140,20000273,2013-07-05 23:16:33
20000431,20000665,2013-07-05 23:20:20
20000005,20000465,2013-07-05 23:28:42
20000011,20000231,2013-07-05 23:30:06
20000011,20000279,2013-07-05 23:31:10
20000463,20000549,2013-07-05 23:32:16
20000195,20000381,2013-07-05 23:35:06
20000057,20000347,2013-07-05 23:44:05
20000337,20000392,2013-07-05 23:47:49
20000338,20000571,2013-07-05 23:53:52
20000430,20000486,2013-07-06 00:01:42
20000109,20000588,2013-07-06 00:04:49
20000014,20000514,2013-07-06 00:09:10
20000014,20000578,2013-07-06 00:09:10
20000009,20000381,2013-07-06 00:14:32
20000341,20000353,2013-07-06 00:16:52
20000173,20000678,2013-07-06 00:27:09
20000077,20000157,2013-07-06 00:31:50
20000424,20000453,2013-07-06 00:34:12
20000010,20000333,2013-07-06 00:39:00
20000255,20000904,2013-07-06 00:41:29
20000010,20000424,2013-07-06 00:43:45
20000333,20000424,2013-07-06 00:43:46
20000004,20000112,2013-07-06 00:47:24
20000245,20000344,2013-07-06 00:50:15
20000112,20000472,2013-07-06 00:51:39
20000160,20000207,2013-07-06 00:55:34
20000308,20000353,2013-07-06 00:56:55
20000013,20000325,2013-07-06 00:57:35
20000077,20000364,2013-07-06 01:18:07
20000344,20000517,2013-07-06 01:28:26
20000012,20000013,2013-07-06 01:30:44
20000060,20000431,2013-07-06 01:37:25
20000008,20000015,2013-07-06 01:39:20
20000328,20000424,2013-07-06 01:41:52
20000008,20000431,2013-07-06 01:42:24
20000109,20000624,2013-07-06 01:50:12
20000430,20000578,2013-07-06 01:52:38
20000430,20000686,2013-07-06 01:52:56
20000467,20000517,2013-07-06 01:59:21
20000280,20000492,2013-07-06 02:00:36
20000436,20000618,2013-07-06 02:00:44
20000320,20000668,2013-07-06 02:00:56
20000160,20000473,2013-07-06 02:01:37
20000013,20000280,2013-07-06 02:02:50
20000013,20000492,2013-07-06 02:04:05
20000486,20000684,2013-07-06 02:04:53
20000618,20000649,2013-07-06 02:11:09
20000154,20000527,2013-07-06 02:17:54
20000004,20000668,2013-07-06 02:24:56
20000166,20000671,2013-07-06 02:28:12
20000436,20000668,2013-07-06 02:28:28
20000108,20000492,2013-07-06 02:30:30
20000260,20000305,2013-07-06 02:39:37
20000280,20000321,2013-07-06 02:41:23
20000245,20000678,2013-07-06 02:45:10
20000192,20000276,2013-07-06 02:47:20
20000426,20000548,2013-07-06 03:00:29
20000325,20000577,2013-07-06 03:03:53
20000109,20000514,2013-07-06 03:04:25
20000310,20000601,2013-07-06 03:05:47
20000285,20000688,2013-07-06 03:06:03
20000021,20000108,2013-07-06 03:06:52
20000239,20000618,2013-07-06 03:11:46
20000472,20000684,2013-07-06 03:11:49
20000010,20000171,2013-07-06 03:25:12
20000067,20000453,2013-07-06 03:25:35
20000041,20000472,2013-07-06 03:29:00
20000041,20000435,2013-07-06 03:29:15
20000245,20000483,2013-07-06 03:33:00
20000633,20000640,2013-07-06 03:33:52
20000423,20000620,2013-07-06 03:33:57
20000235,20000492,2013-07-06 03:35:00
20000372,20000472,2013-07-06 03:35:15
20000279,20000342,2013-07-06 03:35:21
20000109,20000242,2013-07-06 03:36:51
20000021,20000251,2013-07-06 03:38:18
20000161,20000618,2013-07-06 03:38:26
20000572,20000618,2013-07-06 03:38:37
20000067,20000632,2013-07-06 03:42:05
20000260,20000285,2013-07-06 03:42:07
20000260,20000351,2013-07-06 03:43:41
20000245,20000497,2013-07-06 03:43:45
20000151,20000297,2013-07-06 03:44:00
20000179,20000260,2013-07-06 03:44:11
20000263,20000514,2013-07-06 03:50:45
20000421,20000904,2013-07-06 03:55:34
20000142,20000572,2013-07-06 03:57:00
20000451,20000667,2013-07-06 04:08:16
20000073,20000128,2013-07-06 04:11:28
20000173,20000618,2013-07-06 04:15:30
20000351,20000653,2013-07-06 04:22:21
20000525,20000665,2013-07-06 04:31:32
20000367,20000624,2013-07-06 04:35:22
20000305,20000421,2013-07-06 04:43:13
20000380,20000610,2013-07-06 04:44:16
20000197,20000239,2013-07-06 04:45:06
20000242,20000297,2013-07-06 04:55:02
20000338,20000446,2013-07-06 05:05:25
20000424,20000577,2013-07-06 05:06:12
20000458,20000577,2013-07-06 05:08:45
20000610,20000658,2013-07-06 05:09:36
20000436,20000640,2013-07-06 05:11:40
20000021,20000104,2013-07-06 05:12:14
20000118,20000548,2013-07-06 05:20:11
20000458,20000534,2013-07-06 05:28:42
20000129,20000226,2013-07-06 05:36:50
20000010,20000525,2013-07-06 05:51:10
20000239,20000472,2013-07-06 05:56:06
20000014,20000373,2013-07-06 06:03:18
20000010,20000663,2013-07-06 06:31:27
20000199,20000527,2013-07-06 06:39:35
20000166,20000388,2013-07-06 06:52:45
20000118,20000612,2013-07-06 07:04:15
20000174,20000207,2013-07-06 07:34:12
20000470,20000626,2013-07-06 07:38:15
20000305,20000391,2013-07-06 07:44:17
20000258,20000285,2013-07-06 07:51:21
20000011,20000076,2013-07-06 08:02:24
20000058,20000256,2013-07-06 08:13:14
20000038,20000672,2013-07-06 08:18:52
20000562,20000672,2013-07-06 08:19:03
20000260,20000620,2013-07-06 08:26:26
20000178,20000680,2013-07-06 08:28:31
20000279,20000685,2013-07-06 08:37:11
20000632,20000671,2013-07-06 08:54:13
20000040,20000364,2013-07-06 08:57:19
20000184,20000360,2013-07-06 09:16:51
20000256,20000560,2013-07-06 09:21:41
20000513,20000634,2013-07-06 09:29:58
20000192,20000626,2013-07-06 09:35:36
20000007,20000672,2013-07-06 09:36:53
20000151,20000503,2013-07-06 09:47:16
20000014,20000042,2013-07-06 10:08:39
20000042,20000199,2013-07-06 10:14:44
20000215,20000410,2013-07-06 10:36:58
20000060,20000184,2013-07-06 10:38:09
20000224,20000596,2013-07-06 10:46:36
20000066,20000295,2013-07-06 10:53:49
20000111,20000342,2013-07-06 11:07:36
20000243,20000410,2013-07-06 11:20:36
20000229,20000344,2013-07-06 11:23:33
20000104,20000560,2013-07-06 11:38:17
20000373,20000383,2013-07-06 11:51:13
20000391,20000529,2013-07-06 11:58:58
20000151,20000604,2013-07-06 12:00:31
20000272,20000513,2013-07-06 12:01:48
20000326,20000680,2013-07-06 12:03:43
20000114,20000326,2013-07-06 12:05:41
20000327,20000576,2013-07-06 12:07:47
20000281,20000359,2013-07-06 12:11:07
20000196,20000675,2013-07-06 12:20:06
20000634,20000664,2013-07-06 12:30:48
20000464,20000640,2013-07-06 12:55:11
20000372,20000626,2013-07-06 13:34:05
20000235,20000344,2013-07-06 13:41:39
20000344,20000605,2013-07-06 13:41:56
20000195,20000671,2013-07-06 13:43:33
20000013,20000518,2013-07-06 13:54:57
20000517,20000561,2013-07-06 14:02:21
20000273,20000525,2013-07-06 14:12:55
20000037,20000207,2013-07-06 15:04:04
20000042,20000140,2013-07-06 16:05:39
20000027,20000434,2013-07-06 16:12:12
20000142,20000430,2013-07-06 16:40:35
20000101,20000598,2013-07-06 17:17:34
20000250,20000258,2013-07-06 17:38:05
20000513,20000624,2013-07-06 18:23:28
20000051,20000267,2013-07-06 18:24:49
20000327,20000367,2013-07-06 18:25:29
20000517,20000678,2013-07-06 18:30:40
20000142,20000561,2013-07-06 18:32:12
20000446,20000450,2013-07-06 18:35:05
20000154,20000549,2013-07-06 18:36:29
20000250,20000345,2013-07-06 18:37:41
20000051,20000476,2013-07-06 18:51:21
20000108,20000480,2013-07-06 19:12:45
20000387,20000458,2013-07-06 19:21:15
20000157,20000377,2013-07-06 19:22:44
20000129,20000333,2013-07-06 19:27:56
20000131,20000333,2013-07-06 19:28:10
20000129,20000131,2013-07-06 19:29:10
20000101,20000467,2013-07-06 19:30:45
20000392,20000549,2013-07-06 19:43:35
20000541,20000561,2013-07-06 19:52:13
20000120,20000343,2013-07-06 19:55:21
20000060,20000483,2013-07-06 20:00:43
20000158,20000251,2013-07-06 20:08:02
20000250,20000904,2013-07-06 20:08:10
20000618,20000658,2013-07-06 20:21:04
20000497,20000521,2013-07-06 20:27:03
20000900,20000903,2013-07-06 20:27:09
20000108,20000497,2013-07-06 20:34:48
20000488,20000640,2013-07-06 20:36:40
20000360,20000588,2013-07-06 20:44:02
20000560,20000625,2013-07-06 20:45:02
20000276,20000426,2013-07-06 20:53:31
20000108,20000360,2013-07-06 20:56:07
20000426,20000486,2013-07-06 21:01:21
20000600,20000611,2013-07-06 21:21:11
20000057,20000370,2013-07-06 21:30:29
20000269,20000351,2013-07-06 21:33:42
20000483,20000671,2013-07-06 21:41:37
